Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries
Outside Fire,08/05/2018,08/05/2018,08/05/2018 07:52:31 PM,08/05/2018 07:52:31 PM,08/05/2018 07:53:09 PM,08/05/2018 07:54:19 PM,08/05/2018 07:59:35 PM,,,Cancelled,08/05/2018 08:00:49 PM,ADA CT/OFARRELL ST,San Francisco,94109,B04,03,1544,A,3,3,false,Fire,1,ENGINE,1,2,6,Tenderloin
Mutual Aid / Assist Outside Agency,08/10/2018,08/10/2018,08/10/2018 07:27:27 PM,08/10/2018 07:28:24 PM,08/10/2018 07:28:57 PM,08/10/2018 07:31:53 PM,,,,Fire,08/10/2018 11:45:31 PM,2300 Block of FOLSOM ST,San Francisco,94110,B06,07,5447,3,3,3,true,Fire,1,ENGINE,4,6,9,Mission
Vehicle Fire,08/06/2018,08/05/2018,08/06/2018 01:13:06 AM,08/06/2018 01:14:18 AM,08/06/2018 01:16:37 AM,08/06/2018 01:16:40 AM,08/06/2018 01:19:07 AM,08/06/2018 01:26:14 AM,08/06/2018 01:31:52 AM,Code 3 Transport,08/06/2018 02:25:56 AM,SOUTH VAN NESS AV/13TH ST,San Francisco,94103,B02,36,5123,3,3,3,true,Fire,1,MEDIC,4,2,6,Mission
Vehicle Fire,08/06/2018,08/05/2018,08/06/2018 01:13:06 AM,08/06/2018 01:14:18 AM,08/06/2018 01:15:46 AM,08/06/2018 01:17:24 AM,,,,Code 3 Transport,08/06/2018 01:19:08 AM,SOUTH VAN NESS AV/13TH ST,San Francisco,94103,B02,36,5123,3,3,3,false,Fire,1,PRIVATE,5,2,6,Mission
Vehicle Fire,08/06/2018,08/05/2018,08/06/2018 01:13:06 AM,08/06/2018 01:14:18 AM,08/06/2018 01:15:46 AM,08/06/2018 01:17:18 AM,,,,Code 3 Transport,08/06/2018 01:19:01 AM,SOUTH VAN NESS AV/13TH ST,San Francisco,94103,B02,36,5123,3,3,3,false,Fire,1,CHIEF,6,2,6,Mission
Vehicle Fire,08/06/2018,08/05/2018,08/06/2018 01:13:06 AM,08/06/2018 01:14:18 AM,08/06/2018 01:15:46 AM,08/06/2018 01:15:50 AM,08/06/2018 01:17:13 AM,,,Code 3 Transport,08/06/2018 01:27:58 AM,SOUTH VAN NESS AV/13TH ST,San Francisco,94103,B02,36,5123,3,3,3,true,Fire,1,ENGINE,1,2,6,Mission
Vehicle Fire,08/06/2018,08/05/2018,08/06/2018 01:13:06 AM,08/06/2018 01:14:18 AM,08/06/2018 01:17:08 AM,08/06/2018 01:17:34 AM,08/06/2018 01:17:34 AM,,,Code 3 Transport,08/06/2018 01:31:17 AM,SOUTH VAN NESS AV/13TH ST,San Francisco,94103,B02,36,5123,3,3,3,true,Fire,1,SUPPORT,2,2,6,Mission
Vehicle Fire,08/06/2018,08/05/2018,08/06/2018 01:13:06 AM,08/06/2018 01:14:18 AM,08/06/2018 01:16:55 AM,08/06/2018 01:16:55 AM,08/06/2018 01:17:53 AM,,,Code 3 Transport,08/06/2018 01:19:12 AM,SOUTH VAN NESS AV/13TH ST,San Francisco,94103,B02,36,5123,3,3,3,true,Fire,1,RESCUE CAPTAIN,3,2,6,Mission
Vehicle Fire,08/06/2018,08/05/2018,08/06/2018 01:13:06 AM,08/06/2018 01:14:18 AM,08/06/2018 01:15:46 AM,,,,,Code 3 Transport,08/06/2018 01:17:02 AM,SOUTH VAN NESS AV/13TH ST,San Francisco,94103,B02,36,5123,3,3,3,true,Fire,1,RESCUE CAPTAIN,9,2,6,Mission
Vehicle Fire,08/06/2018,08/05/2018,08/06/2018 01:13:06 AM,08/06/2018 01:14:18 AM,08/06/2018 01:15:46 AM,08/06/2018 01:17:13 AM,,,,Code 3 Transport,08/06/2018 01:18:02 AM,SOUTH VAN NESS AV/13TH ST,San Francisco,94103,B02,36,5123,3,3,3,false,Fire,1,RESCUE SQUAD,8,2,6,Mission
Vehicle Fire,08/06/2018,08/05/2018,08/06/2018 01:13:06 AM,08/06/2018 01:14:18 AM,08/06/2018 01:15:46 AM,08/06/2018 01:17:56 AM,,,,Code 3 Transport,08/06/2018 01:18:52 AM,SOUTH VAN NESS AV/13TH ST,San Francisco,94103,B02,36,5123,3,3,3,false,Fire,1,TRUCK,7,2,6,Mission
Outside Fire,08/06/2018,08/05/2018,08/06/2018 01:31:30 AM,08/06/2018 01:33:55 AM,08/06/2018 01:34:02 AM,08/06/2018 01:36:02 AM,08/06/2018 01:39:06 AM,,,Fire,08/06/2018 01:43:23 AM,ELLIS ST/MARKET ST,San Francisco,94103,B03,01,2212,3,3,3,true,Fire,1,ENGINE,1,1,6,South of Market
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:51:22 AM,08/06/2018 07:52:47 AM,,,,Fire,08/06/2018 08:41:35 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,false,Fire,1,CHIEF,14,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:51:22 AM,08/06/2018 07:52:12 AM,08/06/2018 07:56:22 AM,,,Fire,08/06/2018 09:05:12 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,false,Fire,1,CHIEF,2,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:51:22 AM,08/06/2018 07:51:54 AM,08/06/2018 08:42:14 AM,,,Fire,08/06/2018 08:42:41 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,false,Fire,1,CHIEF,12,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:51:22 AM,08/06/2018 07:52:09 AM,08/06/2018 08:13:22 AM,,,Fire,08/06/2018 09:59:40 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,true,Fire,1,ENGINE,8,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:56:56 AM,08/06/2018 07:59:06 AM,08/06/2018 08:03:14 AM,,,Fire,08/06/2018 08:50:14 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,true,Fire,1,ENGINE,4,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:51:22 AM,08/06/2018 07:52:37 AM,08/06/2018 07:54:25 AM,,,Fire,08/06/2018 09:44:31 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,true,Fire,1,ENGINE,1,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:51:22 AM,08/06/2018 07:53:26 AM,,,,Fire,08/06/2018 09:02:54 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,true,Fire,1,ENGINE,13,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:51:22 AM,08/06/2018 07:52:46 AM,08/06/2018 08:13:22 AM,,,Fire,08/06/2018 09:04:01 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,false,Fire,1,ENGINE,10,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:51:22 AM,08/06/2018 07:53:28 AM,,,,Fire,08/06/2018 08:01:01 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,false,Fire,1,SUPPORT,15,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:55:36 AM,08/06/2018 07:58:39 AM,08/06/2018 08:12:08 AM,,,Fire,08/06/2018 08:15:17 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,true,Fire,1,RESCUE CAPTAIN,7,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:59:25 AM,08/06/2018 07:59:25 AM,08/06/2018 08:10:58 AM,,,Fire,08/06/2018 08:40:40 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,true,Fire,1,RESCUE CAPTAIN,6,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:51:22 AM,08/06/2018 07:53:23 AM,,,,Fire,08/06/2018 07:56:34 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,false,Fire,1,RESCUE SQUAD,16,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 08:03:43 AM,08/06/2018 08:03:43 AM,08/06/2018 08:03:43 AM,,,Fire,08/06/2018 08:53:04 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,false,Fire,1,SUPPORT,5,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:51:22 AM,08/06/2018 07:52:48 AM,08/06/2018 08:13:22 AM,,,Fire,08/06/2018 09:10:36 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,false,Fire,1,TRUCK,9,10,10,Bayview Hunters Point
Structure Fire,08/06/2018,08/05/2018,08/06/2018 07:50:35 AM,08/06/2018 07:51:02 AM,08/06/2018 07:51:22 AM,08/06/2018 07:53:42 AM,08/06/2018 08:13:22 AM,,,Fire,08/06/2018 08:50:52 AM,1800 Block of EVANS AVE,San Francisco,94124,B10,25,6435,3,3,3,false,Fire,1,TRUCK,11,10,10,Bayview Hunters Point
Outside Fire,08/06/2018,08/06/2018,08/06/2018 11:10:34 AM,08/06/2018 11:11:54 AM,08/06/2018 11:12:05 AM,08/06/2018 11:12:27 AM,08/06/2018 11:16:02 AM,,,Fire,08/06/2018 11:18:32 AM,0 Block of BRYANT ST,San Francisco,94105,B03,35,2121,3,3,3,true,Fire,1,ENGINE,1,3,6,Financial District/South Beach
Outside Fire,08/06/2018,08/06/2018,08/06/2018 08:29:11 PM,08/06/2018 08:32:15 PM,08/06/2018 08:32:35 PM,08/06/2018 08:33:53 PM,08/06/2018 08:38:43 PM,,,No Merit,08/06/2018 08:39:02 PM,500 Block of NATOMA ST,San Francisco,94103,B03,01,2314,3,3,3,true,Fire,1,ENGINE,1,3,6,South of Market
Outside Fire,08/12/2018,08/12/2018,08/12/2018 04:27:23 PM,08/12/2018 04:28:47 PM,08/12/2018 04:28:51 PM,08/12/2018 04:31:02 PM,,,,Fire,08/12/2018 04:56:44 PM,200 Block of DORLAND ST,San Francisco,94114,B02,06,5421,3,3,3,false,Fire,1,ENGINE,2,2,8,Castro/Upper Market
Vehicle Fire,08/07/2018,08/06/2018,08/07/2018 12:17:33 AM,08/07/2018 12:18:44 AM,08/07/2018 12:18:55 AM,08/07/2018 12:20:44 AM,08/07/2018 12:22:39 AM,,,Fire,08/07/2018 12:44:55 AM,1500 Block of CARROLL AV,San Francisco,94124,B10,17,6652,3,3,3,true,Fire,1,ENGINE,1,10,10,Bayview Hunters Point
Vehicle Fire,08/07/2018,08/06/2018,08/07/2018 12:17:33 AM,08/07/2018 12:18:44 AM,08/07/2018 12:18:55 AM,08/07/2018 12:20:53 AM,08/07/2018 12:23:32 AM,,,Fire,08/07/2018 12:29:01 AM,1500 Block of CARROLL AV,San Francisco,94124,B10,17,6652,3,3,3,false,Fire,1,TRUCK,2,10,10,Bayview Hunters Point
Outside Fire,08/07/2018,08/06/2018,08/07/2018 12:22:04 AM,08/07/2018 12:25:33 AM,08/07/2018 12:25:48 AM,08/07/2018 12:27:39 AM,08/07/2018 12:29:40 AM,,,Fire,08/07/2018 12:33:53 AM,600 Block of DUBOCE AVE,San Francisco,94114,B05,06,5133,3,3,3,false,Fire,1,ENGINE,1,5,8,Castro/Upper Market
Outside Fire,08/07/2018,08/06/2018,08/07/2018 12:54:02 AM,08/07/2018 12:58:21 AM,08/07/2018 12:59:07 AM,08/07/2018 01:00:53 AM,08/07/2018 01:03:17 AM,,,Fire,08/07/2018 01:04:45 AM,15TH ST/SAN BRUNO AV,San Francisco,94103,B02,29,2352,3,3,3,true,Fire,1,ENGINE,1,2,10,Mission
Outside Fire,08/07/2018,08/06/2018,08/07/2018 07:13:28 AM,08/07/2018 07:14:45 AM,08/07/2018 07:14:55 AM,08/07/2018 07:16:46 AM,08/07/2018 07:19:34 AM,,,Fire,08/07/2018 07:27:33 AM,600 Block of MINNA ST,San Francisco,94103,B02,01,2318,3,3,3,true,Fire,1,ENGINE,1,2,6,South of Market
Outside Fire,08/07/2018,08/07/2018,08/07/2018 12:56:06 PM,08/07/2018 12:57:30 PM,08/07/2018 12:57:44 PM,08/07/2018 12:58:31 PM,,,,Other,08/07/2018 01:03:57 PM,JESSIE ST/6TH ST,San Francisco,94103,B03,01,2251,3,3,3,true,Fire,1,ENGINE,1,3,6,South of Market
Outside Fire,08/07/2018,08/07/2018,08/07/2018 01:00:52 PM,08/07/2018 01:00:52 PM,08/07/2018 01:00:52 PM,08/07/2018 01:00:52 PM,08/07/2018 01:00:52 PM,,,Fire,08/07/2018 01:07:51 PM,6TH ST/JESSIE ST,San Francisco,94103,B02,01,2248,3,3,3,true,Fire,1,ENGINE,1,3,6,South of Market
Outside Fire,08/07/2018,08/07/2018,08/07/2018 01:07:55 PM,08/07/2018 01:09:25 PM,08/07/2018 01:09:44 PM,08/07/2018 01:10:05 PM,08/07/2018 01:15:47 PM,,,Fire,08/07/2018 01:26:37 PM,STERLING ST/RINCON ST,San Francisco,94107,B03,08,2152,3,3,3,true,Fire,1,ENGINE,1,3,6,Financial District/South Beach
Vehicle Fire,08/07/2018,08/07/2018,08/07/2018 02:39:50 PM,08/07/2018 02:39:50 PM,08/07/2018 02:39:54 PM,08/07/2018 02:40:37 PM,08/07/2018 02:43:15 PM,,,No Merit,08/07/2018 02:44:11 PM,MCALLISTER ST/LARKIN ST,San Francisco,94102,B02,36,1553,B,3,3,true,Fire,1,ENGINE,2,2,6,Tenderloin
Vehicle Fire,08/07/2018,08/07/2018,08/07/2018 02:39:50 PM,08/07/2018 02:39:50 PM,08/07/2018 02:39:54 PM,08/07/2018 02:40:19 PM,08/07/2018 02:41:04 PM,,,No Merit,08/07/2018 02:44:01 PM,MCALLISTER ST/LARKIN ST,San Francisco,94102,B02,36,1553,B,3,3,false,Fire,1,TRUCK,1,2,6,Tenderloin
Outside Fire,08/07/2018,08/07/2018,08/07/2018 03:27:19 PM,08/07/2018 03:30:06 PM,08/07/2018 03:30:57 PM,08/07/2018 03:31:21 PM,08/07/2018 03:35:48 PM,,,Fire,08/07/2018 03:37:37 PM,5TH ST/HARRISON ST,San Francisco,94107,B03,01,2243,3,3,3,false,Fire,1,CHIEF,2,3,6,South of Market
Outside Fire,08/07/2018,08/07/2018,08/07/2018 03:27:19 PM,08/07/2018 03:30:06 PM,08/07/2018 03:30:57 PM,08/07/2018 03:31:14 PM,08/07/2018 03:37:02 PM,,,Fire,08/07/2018 03:37:13 PM,5TH ST/HARRISON ST,San Francisco,94107,B03,01,2243,3,3,3,true,Fire,1,ENGINE,3,3,6,South of Market
Outside Fire,08/07/2018,08/07/2018,08/07/2018 03:27:19 PM,08/07/2018 03:30:06 PM,08/07/2018 03:30:57 PM,08/07/2018 03:32:43 PM,08/07/2018 03:34:07 PM,,,Fire,08/07/2018 03:37:37 PM,5TH ST/HARRISON ST,San Francisco,94107,B03,01,2243,3,3,3,false,Fire,1,TRUCK,1,3,6,South of Market
Outside Fire,08/07/2018,08/07/2018,08/07/2018 03:37:42 PM,08/07/2018 03:39:18 PM,08/07/2018 03:40:48 PM,08/07/2018 03:41:04 PM,08/07/2018 03:47:26 PM,,,Fire,08/07/2018 03:47:51 PM,0 Block of 4TH ST,San Francisco,94103,B03,01,2216,3,3,3,true,Fire,1,ENGINE,1,3,6,South of Market
Outside Fire,08/07/2018,08/07/2018,08/07/2018 04:08:44 PM,08/07/2018 04:11:45 PM,08/07/2018 04:13:05 PM,08/07/2018 04:14:06 PM,08/07/2018 04:15:30 PM,,,Fire,08/07/2018 04:17:50 PM,1200 Block of CALIFORNIA ST,San Francisco,94109,B01,41,1541,3,3,3,false,Fire,1,ENGINE,1,1,3,Nob Hill
Outside Fire,08/07/2018,08/07/2018,08/07/2018 04:13:54 PM,08/07/2018 04:16:54 PM,08/07/2018 04:29:12 PM,08/07/2018 04:29:12 PM,08/07/2018 04:29:12 PM,,,Fire,08/07/2018 04:36:51 PM,0 Block of HARRISON ST,San Francisco,94105,B03,35,2136,3,3,3,true,Fire,1,ENGINE,4,3,6,Financial District/South Beach
Outside Fire,08/07/2018,08/07/2018,08/07/2018 04:13:54 PM,08/07/2018 04:16:54 PM,08/07/2018 04:18:19 PM,08/07/2018 04:19:21 PM,08/07/2018 04:27:31 PM,,,Fire,08/07/2018 04:44:17 PM,0 Block of HARRISON ST,San Francisco,94105,B03,35,2136,3,3,3,true,Fire,1,ENGINE,3,3,6,Financial District/South Beach
Outside Fire,08/07/2018,08/07/2018,08/07/2018 04:13:54 PM,08/07/2018 04:16:54 PM,08/07/2018 04:18:19 PM,08/07/2018 04:18:49 PM,08/07/2018 04:21:52 PM,,,Fire,08/07/2018 04:44:38 PM,0 Block of HARRISON ST,San Francisco,94105,B03,35,2136,3,3,3,false,Fire,1,TRUCK,1,3,6,Financial District/South Beach
Vehicle Fire,08/07/2018,08/07/2018,08/07/2018 04:29:25 PM,08/07/2018 04:33:03 PM,08/07/2018 04:34:36 PM,08/07/2018 04:35:35 PM,08/07/2018 04:44:39 PM,,,No Merit,08/07/2018 04:56:30 PM,300 Block of 1ST ST,San Francisco,94105,B03,35,2136,3,3,3,true,Fire,1,ENGINE,1,3,6,Financial District/South Beach
Vehicle Fire,08/07/2018,08/07/2018,08/07/2018 05:34:22 PM,08/07/2018 05:37:24 PM,08/07/2018 05:37:32 PM,08/07/2018 05:38:45 PM,08/07/2018 05:49:00 PM,,,Patient Declined Transport,08/07/2018 05:59:02 PM,100 Block of 10TH ST,San Francisco,94103,B02,29,2345,3,2,2,true,Fire,1,ENGINE,1,2,6,South of Market
Vehicle Fire,08/07/2018,08/07/2018,08/07/2018 05:34:22 PM,08/07/2018 05:37:24 PM,08/07/2018 05:37:32 PM,08/07/2018 05:39:15 PM,,,,Patient Declined Transport,08/07/2018 05:49:13 PM,100 Block of 10TH ST,San Francisco,94103,B02,29,2345,3,2,2,false,Fire,1,TRUCK,2,2,6,South of Market
Outside Fire,08/07/2018,08/07/2018,08/07/2018 05:52:55 PM,08/07/2018 05:53:45 PM,08/07/2018 05:53:50 PM,08/07/2018 05:54:48 PM,08/07/2018 05:59:36 PM,,,Fire,08/07/2018 06:26:45 PM,0 Block of STERLING ST,San Francisco,94107,B03,08,2152,3,3,3,true,Fire,1,ENGINE,1,3,6,Financial District/South Beach
Vehicle Fire,08/10/2018,08/10/2018,08/10/2018 04:56:36 PM,08/10/2018 04:57:37 PM,08/10/2018 04:57:47 PM,08/10/2018 04:59:18 PM,08/10/2018 05:01:21 PM,,,No Merit,08/10/2018 05:02:38 PM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,true,Fire,1,ENGINE,1,2,6,Tenderloin
Outside Fire,10/26/2018,10/26/2018,10/26/2018 10:25:05 PM,10/26/2018 10:28:07 PM,10/26/2018 10:28:16 PM,10/26/2018 10:29:58 PM,10/26/2018 10:32:22 PM,,,Fire,10/26/2018 10:40:42 PM,1800 Block of MARIN ST,San Francisco,94124,B10,09,6423,3,3,3,true,Fire,1,ENGINE,1,10,10,Bayview Hunters Point
Outside Fire,08/08/2018,08/07/2018,08/08/2018 05:52:39 AM,08/08/2018 05:53:15 AM,08/08/2018 05:53:24 AM,08/08/2018 05:55:02 AM,08/08/2018 05:58:36 AM,,,Fire,08/08/2018 06:23:12 AM,GOULD ST/PAUL AV,San Francisco,94124,B10,44,6323,3,3,3,true,Fire,1,ENGINE,1,10,10,Bayview Hunters Point
Outside Fire,08/08/2018,08/08/2018,08/08/2018 10:56:46 AM,08/08/2018 10:58:56 AM,08/08/2018 10:59:08 AM,08/08/2018 10:59:28 AM,08/08/2018 11:03:07 AM,,,Fire,08/08/2018 11:16:29 AM,1500 Block of BURKE AVE,San Francisco,94124,B10,25,6525,3,3,3,false,Fire,1,ENGINE,2,10,10,Bayview Hunters Point
Outside Fire,08/08/2018,08/08/2018,08/08/2018 10:56:46 AM,08/08/2018 10:58:56 AM,08/08/2018 10:59:08 AM,08/08/2018 10:59:24 AM,08/08/2018 11:02:59 AM,,,Fire,08/08/2018 11:06:41 AM,1500 Block of BURKE AVE,San Francisco,94124,B10,25,6525,3,3,3,false,Fire,1,TRUCK,1,10,10,Bayview Hunters Point
Outside Fire,08/08/2018,08/08/2018,08/08/2018 12:31:25 PM,08/08/2018 12:31:47 PM,08/08/2018 12:32:00 PM,08/08/2018 12:33:13 PM,08/08/2018 12:37:20 PM,,,Fire,08/08/2018 12:42:15 PM,MCALLISTER ST/GOUGH ST,San Francisco,94102,B02,36,3215,3,3,3,false,Fire,1,ENGINE,1,2,5,Western Addition
Outside Fire,08/08/2018,08/08/2018,08/08/2018 12:31:25 PM,08/08/2018 12:31:47 PM,08/08/2018 12:37:51 PM,08/08/2018 12:37:51 PM,08/08/2018 12:37:58 PM,,,Fire,08/08/2018 12:49:10 PM,MCALLISTER ST/GOUGH ST,San Francisco,94102,B02,36,3215,3,3,3,true,Fire,1,ENGINE,2,2,5,Western Addition
Outside Fire,08/08/2018,08/08/2018,08/08/2018 12:54:38 PM,08/08/2018 12:55:02 PM,08/08/2018 12:55:18 PM,08/08/2018 12:56:28 PM,08/08/2018 01:00:41 PM,,,Fire,08/08/2018 01:07:40 PM,1600 Block of MISSION ST,San Francisco,94103,B02,36,5116,3,3,3,true,Fire,1,ENGINE,1,2,6,Mission
Vehicle Fire,08/08/2018,08/08/2018,08/08/2018 01:58:06 PM,08/08/2018 01:58:06 PM,08/08/2018 01:58:34 PM,08/08/2018 01:58:52 PM,08/08/2018 02:00:44 PM,,,Fire,08/08/2018 02:03:09 PM,0 Block of BLK SANSOME ST,San Francisco,94105,B01,13,1164,C,3,3,true,Fire,1,ENGINE,1,3,6,Financial District/South Beach
Vehicle Fire,08/08/2018,08/08/2018,08/08/2018 01:58:06 PM,08/08/2018 01:58:06 PM,08/08/2018 01:58:34 PM,08/08/2018 01:59:28 PM,,,,Fire,08/08/2018 02:03:20 PM,0 Block of BLK SANSOME ST,San Francisco,94105,B01,13,1164,C,3,3,true,Fire,1,TRUCK,2,3,6,Financial District/South Beach
Vehicle Fire,08/09/2018,08/09/2018,08/09/2018 12:03:10 PM,08/09/2018 12:04:52 PM,08/09/2018 12:04:57 PM,08/09/2018 12:05:54 PM,08/09/2018 12:08:07 PM,,,No Merit,08/09/2018 12:09:50 PM,200 Block of LARKIN ST,San Francisco,94102,B02,36,1645,3,3,3,true,Fire,1,ENGINE,1,2,6,Tenderloin
Vehicle Fire,08/09/2018,08/09/2018,08/09/2018 12:03:10 PM,08/09/2018 12:04:52 PM,08/09/2018 12:04:57 PM,08/09/2018 12:08:36 PM,08/09/2018 12:08:36 PM,,,No Merit,08/09/2018 12:09:50 PM,200 Block of LARKIN ST,San Francisco,94102,B02,36,1645,3,3,3,false,Fire,1,TRUCK,2,2,6,Tenderloin
Vehicle Fire,08/09/2018,08/09/2018,08/09/2018 06:38:48 PM,08/09/2018 06:39:32 PM,08/09/2018 06:52:36 PM,08/09/2018 06:52:36 PM,,,,Fire,08/09/2018 06:59:40 PM,1600 Block of REVERE AVE,San Francisco,94124,B10,17,6514,3,3,3,false,Fire,1,INVESTIGATION,3,10,10,Bayview Hunters Point
Vehicle Fire,08/09/2018,08/09/2018,08/09/2018 06:38:48 PM,08/09/2018 06:39:32 PM,08/09/2018 06:40:03 PM,08/09/2018 06:41:38 PM,08/09/2018 06:43:28 PM,,,Fire,08/09/2018 07:35:12 PM,1600 Block of REVERE AVE,San Francisco,94124,B10,17,6514,3,3,3,true,Fire,1,ENGINE,1,10,10,Bayview Hunters Point
Vehicle Fire,08/09/2018,08/09/2018,08/09/2018 06:38:48 PM,08/09/2018 06:39:32 PM,08/09/2018 06:40:03 PM,08/09/2018 06:41:38 PM,,,,Fire,08/09/2018 06:43:39 PM,1600 Block of REVERE AVE,San Francisco,94124,B10,17,6514,3,3,3,false,Fire,1,TRUCK,2,10,10,Bayview Hunters Point
Outside Fire,08/09/2018,08/09/2018,08/09/2018 11:01:59 PM,08/09/2018 11:04:30 PM,08/09/2018 11:05:06 PM,08/09/2018 11:06:35 PM,08/09/2018 11:10:25 PM,,,Fire,08/09/2018 11:22:19 PM,1300 Block of YOSEMITE AVE,San Francisco,94124,B10,17,6546,3,3,3,true,Fire,1,ENGINE,1,10,10,Bayview Hunters Point
Outside Fire,08/14/2018,08/14/2018,08/14/2018 08:10:24 PM,08/14/2018 08:10:24 PM,08/14/2018 08:12:07 PM,08/14/2018 08:12:53 PM,,,,Fire,08/14/2018 08:17:02 PM,1000 Block of FLORIDA ST,San Francisco,94110,B06,07,5476,A,3,3,false,Fire,1,TRUCK,3,6,9,Mission
Vehicle Fire,08/15/2018,08/15/2018,08/15/2018 09:25:18 AM,08/15/2018 09:26:20 AM,08/15/2018 09:26:34 AM,08/15/2018 09:27:04 AM,08/15/2018 09:29:55 AM,,,No Merit,08/15/2018 09:30:01 AM,JONES ST/SUTTER ST,San Francisco,94109,B01,03,1463,3,3,3,true,Fire,1,ENGINE,1,1,3,Nob Hill
Structure Fire,08/15/2018,08/15/2018,08/15/2018 11:18:57 PM,08/15/2018 11:19:32 PM,08/15/2018 11:20:28 PM,08/15/2018 11:22:22 PM,08/15/2018 11:25:39 PM,,,Fire,08/16/2018 12:55:40 AM,400 Block of IVY ST,San Francisco,94102,B02,36,3315,3,3,3,false,Fire,1,CHIEF,6,2,5,Hayes Valley
Structure Fire,01/01/2018,12/31/2017,01/01/2018 02:01:36 AM,01/01/2018 02:01:36 AM,01/01/2018 02:02:01 AM,01/01/2018 02:03:56 AM,,,,Fire,01/01/2018 02:04:50 AM,2000 Block of MISSION ST,San Francisco,94110,B02,07,5236,B,3,3,false,Fire,1,CHIEF,15,2,9,Mission
Outside Fire,08/10/2018,08/10/2018,08/10/2018 09:35:09 AM,08/10/2018 09:36:17 AM,08/10/2018 09:46:05 AM,08/10/2018 09:46:05 AM,08/10/2018 10:11:44 AM,,,Fire,08/10/2018 10:39:50 AM,BRYANT ST/8TH ST,San Francisco,94103,B03,29,2324,3,3,3,false,Fire,1,INVESTIGATION,2,3,6,South of Market
